,unique_id,ds,TimeGPT
13025,4c8c-01_01_10161,2020-01-02 09:00:00,8.514199
13026,4c8c-01_01_10162,2020-01-02 08:00:00,8.702251
13027,4c8c-01_01_10162,2020-01-02 09:00:00,8.496996
13028,4c8c-01_01_10162,2020-01-02 10:00:00,8.413956
13029,4c8c-01_01_10163,2020-01-02 09:00:00,8.141402
13030,4c8c-01_01_10163,2020-01-02 10:00:00,8.030526
13031,4c8c-01_01_10163,2020-01-02 11:00:00,7.9335523
13032,4c8c-01_01_10164,2020-01-02 10:00:00,7.510483
13033,4c8c-01_01_10164,2020-01-02 11:00:00,7.4510736
13034,4c8c-01_01_10164,2020-01-02 12:00:00,7.3999815
13035,4c8c-01_01_10165,2020-01-02 11:00:00,6.7115474
13036,4c8c-01_01_10165,2020-01-02 12:00:00,6.7452383
13037,4c8c-01_01_10165,2020-01-02 13:00:00,6.8093925
13038,4c8c-01_01_10166,2020-01-02 12:00:00,5.2695265
13039,4c8c-01_01_10166,2020-01-02 13:00:00,5.3098793
13040,4c8c-01_01_10166,2020-01-02 14:00:00,5.388553
13041,4c8c-01_01_10167,2020-01-02 13:00:00,3.7187479
13042,4c8c-01_01_10167,2020-01-02 14:00:00,3.7653909
13043,4c8c-01_01_10167,2020-01-02 15:00:00,3.823784
13044,4c8c-01_01_10168,2020-01-02 14:00:00,5.002667
13045,4c8c-01_01_10168,2020-01-02 15:00:00,5.0420547
13046,4c8c-01_01_10168,2020-01-02 16:00:00,5.079997
13047,4c8c-01_01_10169,2020-01-02 15:00:00,6.502714
13048,4c8c-01_01_10169,2020-01-02 16:00:00,6.5199547
13049,4c8c-01_01_10169,2020-01-02 17:00:00,6.533393
13050,4c8c-01_01_10170,2020-01-02 16:00:00,7.3378325
13051,4c8c-01_01_10170,2020-01-02 17:00:00,7.388743
13052,4c8c-01_01_10170,2020-01-02 18:00:00,7.421823
13053,4c8c-01_01_10171,2020-01-02 17:00:00,8.008684
13054,4c8c-01_01_10171,2020-01-02 18:00:00,8.0231085
13055,4c8c-01_01_10171,2020-01-02 19:00:00,8.019165
13056,4c8c-01_01_10172,2020-01-02 18:00:00,8.771804
13057,4c8c-01_01_10172,2020-01-02 19:00:00,8.76583
13058,4c8c-01_01_10172,2020-01-02 20:00:00,8.760316
13059,4c8c-01_01_10173,2020-01-02 19:00:00,9.727629
13060,4c8c-01_01_10173,2020-01-02 20:00:00,9.690342
13061,4c8c-01_01_10173,2020-01-02 21:00:00,9.68046
13062,4c8c-01_01_10174,2020-01-02 20:00:00,10.589226
13063,4c8c-01_01_10174,2020-01-02 21:00:00,10.478545
13064,4c8c-01_01_10174,2020-01-02 22:00:00,10.384338
13065,4c8c-01_02_10175,2020-01-02 21:00:00,11.239698
13066,4c8c-01_02_10175,2020-01-02 22:00:00,11.043786
13067,4c8c-01_02_10175,2020-01-02 23:00:00,10.92447
13068,4c8c-01_02_10176,2020-01-02 22:00:00,10.929017
13069,4c8c-01_02_10176,2020-01-02 23:00:00,10.707394
13070,4c8c-01_02_10176,2020-01-03 00:00:00,10.629816
13071,4c8c-01_02_10177,2020-01-02 23:00:00,10.557575
13072,4c8c-01_02_10177,2020-01-03 00:00:00,10.393695
13073,4c8c-01_02_10177,2020-01-03 01:00:00,10.322118
13074,4c8c-01_02_10178,2020-01-03 00:00:00,9.450571
13075,4c8c-01_02_10178,2020-01-03 01:00:00,9.31912
13076,4c8c-01_02_10178,2020-01-03 02:00:00,9.313453
13077,4c8c-01_02_10179,2020-01-03 01:00:00,7.584824
13078,4c8c-01_02_10179,2020-01-03 02:00:00,7.4576774
13079,4c8c-01_02_10179,2020-01-03 03:00:00,7.376701
13080,4c8c-01_02_10180,2020-01-03 02:00:00,7.1635685
13081,4c8c-01_02_10180,2020-01-03 03:00:00,7.1551776
13082,4c8c-01_02_10180,2020-01-03 04:00:00,7.1940446
13083,4c8c-01_02_10181,2020-01-03 03:00:00,6.8207674
13084,4c8c-01_02_10181,2020-01-03 04:00:00,6.838036
13085,4c8c-01_02_10181,2020-01-03 05:00:00,6.839685
13086,4c8c-01_02_10182,2020-01-03 04:00:00,6.4864025
13087,4c8c-01_02_10182,2020-01-03 05:00:00,6.541536
13088,4c8c-01_02_10182,2020-01-03 06:00:00,6.6243877
13089,4c8c-01_02_10183,2020-01-03 05:00:00,6.454477
13090,4c8c-01_02_10183,2020-01-03 06:00:00,6.4710293
13091,4c8c-01_02_10183,2020-01-03 07:00:00,6.548174
13092,4c8c-01_02_10184,2020-01-03 06:00:00,6.4351673
13093,4c8c-01_02_10184,2020-01-03 07:00:00,6.493257
13094,4c8c-01_02_10184,2020-01-03 08:00:00,6.54666
13095,4c8c-01_02_10185,2020-01-03 07:00:00,6.469426
13096,4c8c-01_02_10185,2020-01-03 08:00:00,6.4804993
13097,4c8c-01_02_10185,2020-01-03 09:00:00,6.47337
13098,4c8c-01_02_10186,2020-01-03 08:00:00,6.174406
13099,4c8c-01_02_10186,2020-01-03 09:00:00,6.1150923
13100,4c8c-01_02_10186,2020-01-03 10:00:00,6.007697
13101,4c8c-01_02_10187,2020-01-03 09:00:00,5.4083343
13102,4c8c-01_02_10187,2020-01-03 10:00:00,5.2413826
13103,4c8c-01_02_10187,2020-01-03 11:00:00,5.0874767
13104,4c8c-01_02_10188,2020-01-03 10:00:00,4.7955213
13105,4c8c-01_02_10188,2020-01-03 11:00:00,4.6217933
13106,4c8c-01_02_10188,2020-01-03 12:00:00,4.5031586
13107,4c8c-01_02_10189,2020-01-03 11:00:00,5.932153
13108,4c8c-01_02_10189,2020-01-03 12:00:00,5.9515815
13109,4c8c-01_02_10189,2020-01-03 13:00:00,5.952026
13110,4c8c-01_02_10190,2020-01-03 12:00:00,7.564876
13111,4c8c-01_02_10190,2020-01-03 13:00:00,7.6628046
13112,4c8c-01_02_10190,2020-01-03 14:00:00,7.8005047
13113,4c8c-01_02_10191,2020-01-03 13:00:00,8.240906
13114,4c8c-01_02_10191,2020-01-03 14:00:00,8.314927
13115,4c8c-01_02_10191,2020-01-03 15:00:00,8.438824
13116,4c8c-01_02_10192,2020-01-03 14:00:00,8.652699
13117,4c8c-01_02_10192,2020-01-03 15:00:00,8.680095
13118,4c8c-01_02_10192,2020-01-03 16:00:00,8.713785
13119,4c8c-01_02_10193,2020-01-03 15:00:00,9.1646185
13120,4c8c-01_02_10193,2020-01-03 16:00:00,9.188828
13121,4c8c-01_02_10193,2020-01-03 17:00:00,9.248554
13122,4c8c-01_02_10194,2020-01-03 16:00:00,9.026316
13123,4c8c-01_02_10194,2020-01-03 17:00:00,9.072003
13124,4c8c-01_02_10194,2020-01-03 18:00:00,9.13819
13125,4c8c-01_02_10195,2020-01-03 17:00:00,8.522082
13126,4c8c-01_02_10195,2020-01-03 18:00:00,8.531951
13127,4c8c-01_02_10195,2020-01-03 19:00:00,8.543179
13128,4c8c-01_02_10196,2020-01-03 18:00:00,7.960746
13129,4c8c-01_02_10196,2020-01-03 19:00:00,7.9715543
13130,4c8c-01_02_10196,2020-01-03 20:00:00,7.9697285
13131,4c8c-01_02_10197,2020-01-03 19:00:00,7.556623
13132,4c8c-01_02_10197,2020-01-03 20:00:00,7.6033487
13133,4c8c-01_02_10197,2020-01-03 21:00:00,7.6545787
13134,4c8c-01_02_10198,2020-01-03 20:00:00,7.132791
13135,4c8c-01_02_10198,2020-01-03 21:00:00,7.1466985
13136,4c8c-01_02_10198,2020-01-03 22:00:00,7.19836
13137,4c8c-01_03_10199,2020-01-03 21:00:00,6.6660995
13138,4c8c-01_03_10199,2020-01-03 22:00:00,6.6802907
13139,4c8c-01_03_10199,2020-01-03 23:00:00,6.727062
13140,4c8c-01_03_10200,2020-01-03 22:00:00,6.194023
13141,4c8c-01_03_10200,2020-01-03 23:00:00,6.202228
13142,4c8c-01_03_10200,2020-01-04 00:00:00,6.226584
13143,4c8c-01_03_10201,2020-01-03 23:00:00,5.7872586
13144,4c8c-01_03_10201,2020-01-04 00:00:00,5.814155
13145,4c8c-01_03_10201,2020-01-04 01:00:00,5.854136
13146,4c8c-01_03_10202,2020-01-04 00:00:00,5.3202715
13147,4c8c-01_03_10202,2020-01-04 01:00:00,5.3539324
13148,4c8c-01_03_10202,2020-01-04 02:00:00,5.410601
13149,4c8c-01_03_10203,2020-01-04 01:00:00,6.3388553
13150,4c8c-01_03_10203,2020-01-04 02:00:00,6.40957
13151,4c8c-01_03_10203,2020-01-04 03:00:00,6.462794
13152,4c8c-01_03_10204,2020-01-04 02:00:00,8.273852
13153,4c8c-01_03_10204,2020-01-04 03:00:00,8.312239
13154,4c8c-01_03_10204,2020-01-04 04:00:00,8.349076
13155,4c8c-01_03_10205,2020-01-04 03:00:00,9.924202
13156,4c8c-01_03_10205,2020-01-04 04:00:00,9.85629
13157,4c8c-01_03_10205,2020-01-04 05:00:00,9.707721
13158,4c8c-01_03_10206,2020-01-04 04:00:00,10.464721
13159,4c8c-01_03_10206,2020-01-04 05:00:00,10.225296
13160,4c8c-01_03_10206,2020-01-04 06:00:00,10.054085
13161,4c8c-01_03_10207,2020-01-04 05:00:00,10.3523035
13162,4c8c-01_03_10207,2020-01-04 06:00:00,10.121653
13163,4c8c-01_03_10207,2020-01-04 07:00:00,9.982319
13164,4c8c-01_03_10208,2020-01-04 06:00:00,9.443474
13165,4c8c-01_03_10208,2020-01-04 07:00:00,9.294764
13166,4c8c-01_03_10208,2020-01-04 08:00:00,9.201778
13167,4c8c-01_03_10209,2020-01-04 07:00:00,9.66486
13168,4c8c-01_03_10209,2020-01-04 08:00:00,9.542435
13169,4c8c-01_03_10209,2020-01-04 09:00:00,9.509994
13170,4c8c-01_03_10210,2020-01-04 08:00:00,10.291419
13171,4c8c-01_03_10210,2020-01-04 09:00:00,10.157449
13172,4c8c-01_03_10210,2020-01-04 10:00:00,10.121572
13173,4c8c-01_03_10211,2020-01-04 09:00:00,9.287506
13174,4c8c-01_03_10211,2020-01-04 10:00:00,9.213758
13175,4c8c-01_03_10211,2020-01-04 11:00:00,9.19778
13176,4c8c-01_03_10212,2020-01-04 10:00:00,8.551857
13177,4c8c-01_03_10212,2020-01-04 11:00:00,8.576232
13178,4c8c-01_03_10212,2020-01-04 12:00:00,8.623919
13179,4c8c-01_03_10213,2020-01-04 11:00:00,7.8215804
13180,4c8c-01_03_10213,2020-01-04 12:00:00,7.9082685
13181,4c8c-01_03_10213,2020-01-04 13:00:00,8.041972
13182,4c8c-01_03_10214,2020-01-04 12:00:00,6.9746737
13183,4c8c-01_03_10214,2020-01-04 13:00:00,7.033664
13184,4c8c-01_03_10214,2020-01-04 14:00:00,7.157464
13185,4c8c-01_03_10215,2020-01-04 13:00:00,6.0731974
13186,4c8c-01_03_10215,2020-01-04 14:00:00,6.115804
13187,4c8c-01_03_10215,2020-01-04 15:00:00,6.2021832
13188,4c8c-01_03_10216,2020-01-04 14:00:00,6.334074
13189,4c8c-01_03_10216,2020-01-04 15:00:00,6.4474773
13190,4c8c-01_03_10216,2020-01-04 16:00:00,6.5746093
13191,4c8c-01_03_10217,2020-01-04 15:00:00,6.906043
13192,4c8c-01_03_10217,2020-01-04 16:00:00,7.020869
13193,4c8c-01_03_10217,2020-01-04 17:00:00,7.1398835
13194,4c8c-01_03_10218,2020-01-04 16:00:00,7.4508705
13195,4c8c-01_03_10218,2020-01-04 17:00:00,7.5413785
13196,4c8c-01_03_10218,2020-01-04 18:00:00,7.691312
13197,4c8c-01_03_10219,2020-01-04 17:00:00,7.9566708
13198,4c8c-01_03_10219,2020-01-04 18:00:00,8.059981
13199,4c8c-01_03_10219,2020-01-04 19:00:00,8.195372
13200,4c8c-01_03_10220,2020-01-04 18:00:00,8.370977
13201,4c8c-01_03_10220,2020-01-04 19:00:00,8.435387
13202,4c8c-01_03_10220,2020-01-04 20:00:00,8.51544
13203,4c8c-01_03_10221,2020-01-04 19:00:00,8.716624
13204,4c8c-01_03_10221,2020-01-04 20:00:00,8.731411
13205,4c8c-01_03_10221,2020-01-04 21:00:00,8.765962
13206,4c8c-01_03_10222,2020-01-04 20:00:00,8.390269
13207,4c8c-01_03_10222,2020-01-04 21:00:00,8.394044
13208,4c8c-01_03_10222,2020-01-04 22:00:00,8.399137
13209,4c8c-01_04_10223,2020-01-04 21:00:00,7.9280653
13210,4c8c-01_04_10223,2020-01-04 22:00:00,7.911821
13211,4c8c-01_04_10223,2020-01-04 23:00:00,7.884938
13212,4c8c-01_04_10224,2020-01-04 22:00:00,7.512514
13213,4c8c-01_04_10224,2020-01-04 23:00:00,7.5687227
13214,4c8c-01_04_10224,2020-01-05 00:00:00,7.6178956
13215,4c8c-01_04_10225,2020-01-04 23:00:00,6.7568727
13216,4c8c-01_04_10225,2020-01-05 00:00:00,6.8378973
13217,4c8c-01_04_10225,2020-01-05 01:00:00,6.9403977
13218,4c8c-01_04_10226,2020-01-05 00:00:00,6.063498
13219,4c8c-01_04_10226,2020-01-05 01:00:00,6.173489
13220,4c8c-01_04_10226,2020-01-05 02:00:00,6.312933
13221,4c8c-01_04_10227,2020-01-05 01:00:00,5.1789327
13222,4c8c-01_04_10227,2020-01-05 02:00:00,5.2233305
13223,4c8c-01_04_10227,2020-01-05 03:00:00,5.3033333
13224,4c8c-01_04_10228,2020-01-05 02:00:00,6.0076127
13225,4c8c-01_04_10228,2020-01-05 03:00:00,6.092422
13226,4c8c-01_04_10228,2020-01-05 04:00:00,6.1923103
13227,4c8c-01_04_10229,2020-01-05 03:00:00,7.0117993
13228,4c8c-01_04_10229,2020-01-05 04:00:00,7.1176167
13229,4c8c-01_04_10229,2020-01-05 05:00:00,7.253638
13230,4c8c-01_04_10230,2020-01-05 04:00:00,8.062101
13231,4c8c-01_04_10230,2020-01-05 05:00:00,8.128365
13232,4c8c-01_04_10230,2020-01-05 06:00:00,8.166321
13233,4c8c-01_04_10231,2020-01-05 05:00:00,8.981615
13234,4c8c-01_04_10231,2020-01-05 06:00:00,8.9004
13235,4c8c-01_04_10231,2020-01-05 07:00:00,8.782368
13236,4c8c-01_04_10232,2020-01-05 06:00:00,9.854107
13237,4c8c-01_04_10232,2020-01-05 07:00:00,9.637214
13238,4c8c-01_04_10232,2020-01-05 08:00:00,9.408537
13239,4c8c-01_04_10233,2020-01-05 07:00:00,10.880301
13240,4c8c-01_04_10233,2020-01-05 08:00:00,10.555717
13241,4c8c-01_04_10233,2020-01-05 09:00:00,10.298159
13242,4c8c-01_04_10234,2020-01-05 08:00:00,10.755675
13243,4c8c-01_04_10234,2020-01-05 09:00:00,10.426749
13244,4c8c-01_04_10234,2020-01-05 10:00:00,10.216562
13245,4c8c-01_04_10235,2020-01-05 09:00:00,9.904289
13246,4c8c-01_04_10235,2020-01-05 10:00:00,9.671658
13247,4c8c-01_04_10235,2020-01-05 11:00:00,9.545757
13248,4c8c-01_04_10236,2020-01-05 10:00:00,9.193561
13249,4c8c-01_04_10236,2020-01-05 11:00:00,8.978588
13250,4c8c-01_04_10236,2020-01-05 12:00:00,8.9225645
13251,4c8c-01_04_10237,2020-01-05 11:00:00,8.602575
13252,4c8c-01_04_10237,2020-01-05 12:00:00,8.47431
13253,4c8c-01_04_10237,2020-01-05 13:00:00,8.491131
13254,4c8c-01_04_10238,2020-01-05 12:00:00,8.070849
13255,4c8c-01_04_10238,2020-01-05 13:00:00,8.006667
13256,4c8c-01_04_10238,2020-01-05 14:00:00,8.024114
13257,4c8c-01_04_10239,2020-01-05 13:00:00,7.4885435
13258,4c8c-01_04_10239,2020-01-05 14:00:00,7.5047894
13259,4c8c-01_04_10239,2020-01-05 15:00:00,7.541713
13260,4c8c-01_04_10240,2020-01-05 14:00:00,6.959533
13261,4c8c-01_04_10240,2020-01-05 15:00:00,6.982815
13262,4c8c-01_04_10240,2020-01-05 16:00:00,6.992351
13263,4c8c-01_04_10241,2020-01-05 15:00:00,6.821432
13264,4c8c-01_04_10241,2020-01-05 16:00:00,6.835084
13265,4c8c-01_04_10241,2020-01-05 17:00:00,6.8502455
13266,4c8c-01_04_10242,2020-01-05 16:00:00,6.732195
13267,4c8c-01_04_10242,2020-01-05 17:00:00,6.7302423
13268,4c8c-01_04_10242,2020-01-05 18:00:00,6.712537
13269,4c8c-01_04_10243,2020-01-05 17:00:00,6.8186407
13270,4c8c-01_04_10243,2020-01-05 18:00:00,6.9727015
13271,4c8c-01_04_10243,2020-01-05 19:00:00,7.1060057
13272,4c8c-01_04_10244,2020-01-05 18:00:00,6.803369
13273,4c8c-01_04_10244,2020-01-05 19:00:00,6.945321
13274,4c8c-01_04_10244,2020-01-05 20:00:00,7.107052
13275,4c8c-01_04_10245,2020-01-05 19:00:00,6.92357
13276,4c8c-01_04_10245,2020-01-05 20:00:00,7.03318
13277,4c8c-01_04_10245,2020-01-05 21:00:00,7.168741
13278,4c8c-01_04_10246,2020-01-05 20:00:00,7.08332
13279,4c8c-01_04_10246,2020-01-05 21:00:00,7.1441274
13280,4c8c-01_04_10246,2020-01-05 22:00:00,7.219736
13281,4c8c-01_05_10247,2020-01-05 21:00:00,7.2200403
13282,4c8c-01_05_10247,2020-01-05 22:00:00,7.253376
13283,4c8c-01_05_10247,2020-01-05 23:00:00,7.2999306
13284,4c8c-01_05_10248,2020-01-05 22:00:00,7.532944
13285,4c8c-01_05_10248,2020-01-05 23:00:00,7.5596385
13286,4c8c-01_05_10248,2020-01-06 00:00:00,7.582691
13287,4c8c-01_05_10249,2020-01-05 23:00:00,7.8754873
13288,4c8c-01_05_10249,2020-01-06 00:00:00,7.8813963
13289,4c8c-01_05_10249,2020-01-06 01:00:00,7.865955
13290,4c8c-01_05_10250,2020-01-06 00:00:00,7.28819
13291,4c8c-01_05_10250,2020-01-06 01:00:00,7.313572
13292,4c8c-01_05_10250,2020-01-06 02:00:00,7.339944
13293,4c8c-01_05_10251,2020-01-06 01:00:00,6.4828095
13294,4c8c-01_05_10251,2020-01-06 02:00:00,6.552302
13295,4c8c-01_05_10251,2020-01-06 03:00:00,6.628577
13296,4c8c-01_05_10252,2020-01-06 02:00:00,5.484189
13297,4c8c-01_05_10252,2020-01-06 03:00:00,5.558629
13298,4c8c-01_05_10252,2020-01-06 04:00:00,5.658186
13299,4c8c-01_05_10253,2020-01-06 03:00:00,7.8587527
13300,4c8c-01_05_10253,2020-01-06 04:00:00,8.03066
13301,4c8c-01_05_10253,2020-01-06 05:00:00,8.199143
13302,4c8c-01_05_10254,2020-01-06 04:00:00,10.090483
13303,4c8c-01_05_10254,2020-01-06 05:00:00,10.131227
13304,4c8c-01_05_10254,2020-01-06 06:00:00,10.092291
13305,4c8c-01_05_10255,2020-01-06 05:00:00,12.171296
13306,4c8c-01_05_10255,2020-01-06 06:00:00,11.933009
13307,4c8c-01_05_10255,2020-01-06 07:00:00,11.726695
13308,4c8c-01_05_10256,2020-01-06 06:00:00,12.26468
13309,4c8c-01_05_10256,2020-01-06 07:00:00,11.791071
13310,4c8c-01_05_10256,2020-01-06 08:00:00,11.618989
13311,4c8c-01_05_10257,2020-01-06 07:00:00,11.933708
13312,4c8c-01_05_10257,2020-01-06 08:00:00,11.702659
13313,4c8c-01_05_10257,2020-01-06 09:00:00,11.625876
13314,4c8c-01_05_10258,2020-01-06 08:00:00,10.465371
13315,4c8c-01_05_10258,2020-01-06 09:00:00,10.3471155
13316,4c8c-01_05_10258,2020-01-06 10:00:00,10.263449
13317,4c8c-01_05_10259,2020-01-06 09:00:00,9.135714
13318,4c8c-01_05_10259,2020-01-06 10:00:00,9.115331
13319,4c8c-01_05_10259,2020-01-06 11:00:00,9.157637
13320,4c8c-01_05_10260,2020-01-06 10:00:00,8.916444
13321,4c8c-01_05_10260,2020-01-06 11:00:00,8.923275
13322,4c8c-01_05_10260,2020-01-06 12:00:00,8.964556
13323,4c8c-01_05_10261,2020-01-06 11:00:00,8.636563
13324,4c8c-01_05_10261,2020-01-06 12:00:00,8.626804
13325,4c8c-01_05_10261,2020-01-06 13:00:00,8.626786
13326,4c8c-01_05_10262,2020-01-06 12:00:00,8.225434
13327,4c8c-01_05_10262,2020-01-06 13:00:00,8.144827
13328,4c8c-01_05_10262,2020-01-06 14:00:00,8.036021
13329,4c8c-01_05_10263,2020-01-06 13:00:00,7.3150644
13330,4c8c-01_05_10263,2020-01-06 14:00:00,7.1679473
13331,4c8c-01_05_10263,2020-01-06 15:00:00,7.046802
13332,4c8c-01_05_10264,2020-01-06 14:00:00,6.6354656
13333,4c8c-01_05_10264,2020-01-06 15:00:00,6.533475
13334,4c8c-01_05_10264,2020-01-06 16:00:00,6.404071
13335,4c8c-01_05_10265,2020-01-06 15:00:00,6.171181
13336,4c8c-01_05_10265,2020-01-06 16:00:00,6.1828732
13337,4c8c-01_05_10265,2020-01-06 17:00:00,6.1610985
13338,4c8c-01_05_10266,2020-01-06 16:00:00,5.912965
13339,4c8c-01_05_10266,2020-01-06 17:00:00,6.024795
13340,4c8c-01_05_10266,2020-01-06 18:00:00,6.1496305
13341,4c8c-01_05_10267,2020-01-06 17:00:00,5.7666783
13342,4c8c-01_05_10267,2020-01-06 18:00:00,5.939529
13343,4c8c-01_05_10267,2020-01-06 19:00:00,6.1299014
13344,4c8c-01_05_10268,2020-01-06 18:00:00,5.3434844
13345,4c8c-01_05_10268,2020-01-06 19:00:00,5.4331803
13346,4c8c-01_05_10268,2020-01-06 20:00:00,5.4468756
13347,4c8c-01_05_10269,2020-01-06 19:00:00,5.5110197
13348,4c8c-01_05_10269,2020-01-06 20:00:00,5.4989944
13349,4c8c-01_05_10269,2020-01-06 21:00:00,5.5612817
13350,4c8c-01_05_10270,2020-01-06 20:00:00,6.1744895
13351,4c8c-01_05_10270,2020-01-06 21:00:00,6.238596
13352,4c8c-01_05_10270,2020-01-06 22:00:00,6.344353
13353,4c8c-01_06_10271,2020-01-06 21:00:00,5.9626412
13354,4c8c-01_06_10271,2020-01-06 22:00:00,5.9160314
13355,4c8c-01_06_10271,2020-01-06 23:00:00,5.899522
13356,4c8c-01_06_10272,2020-01-06 22:00:00,5.6398244
13357,4c8c-01_06_10272,2020-01-06 23:00:00,5.5618253
13358,4c8c-01_06_10272,2020-01-07 00:00:00,5.5552545
13359,4c8c-01_06_10273,2020-01-06 23:00:00,6.073303
13360,4c8c-01_06_10273,2020-01-07 00:00:00,5.950769
13361,4c8c-01_06_10273,2020-01-07 01:00:00,5.8333883
13362,4c8c-01_06_10274,2020-01-07 00:00:00,6.854534
13363,4c8c-01_06_10274,2020-01-07 01:00:00,6.8807416
13364,4c8c-01_06_10274,2020-01-07 02:00:00,6.9129386
13365,4c8c-01_06_10275,2020-01-07 01:00:00,7.566152
13366,4c8c-01_06_10275,2020-01-07 02:00:00,7.6991625
13367,4c8c-01_06_10275,2020-01-07 03:00:00,7.9065323
13368,4c8c-01_06_10276,2020-01-07 02:00:00,7.2496233
13369,4c8c-01_06_10276,2020-01-07 03:00:00,7.3264713
13370,4c8c-01_06_10276,2020-01-07 04:00:00,7.465968
13371,4c8c-01_06_10277,2020-01-07 03:00:00,6.758223
13372,4c8c-01_06_10277,2020-01-07 04:00:00,6.8128605
13373,4c8c-01_06_10277,2020-01-07 05:00:00,6.906247
13374,4c8c-01_06_10278,2020-01-07 04:00:00,6.3322763
13375,4c8c-01_06_10278,2020-01-07 05:00:00,6.3883686
13376,4c8c-01_06_10278,2020-01-07 06:00:00,6.508395
13377,4c8c-01_06_10279,2020-01-07 05:00:00,6.1580396
13378,4c8c-01_06_10279,2020-01-07 06:00:00,6.158207
13379,4c8c-01_06_10279,2020-01-07 07:00:00,6.216958
13380,4c8c-01_06_10280,2020-01-07 06:00:00,6.1687245
13381,4c8c-01_06_10280,2020-01-07 07:00:00,6.1900682
13382,4c8c-01_06_10280,2020-01-07 08:00:00,6.275226
13383,4c8c-01_06_10281,2020-01-07 07:00:00,6.1815495
13384,4c8c-01_06_10281,2020-01-07 08:00:00,6.2266197
13385,4c8c-01_06_10281,2020-01-07 09:00:00,6.3136554
13386,4c8c-01_06_10282,2020-01-07 08:00:00,6.121047
13387,4c8c-01_06_10282,2020-01-07 09:00:00,6.1333666
13388,4c8c-01_06_10282,2020-01-07 10:00:00,6.1711497
13389,4c8c-01_06_10283,2020-01-07 09:00:00,5.9097257
13390,4c8c-01_06_10283,2020-01-07 10:00:00,5.9148974
13391,4c8c-01_06_10283,2020-01-07 11:00:00,5.9415917
13392,4c8c-01_06_10284,2020-01-07 10:00:00,5.7378345
13393,4c8c-01_06_10284,2020-01-07 11:00:00,5.717877
13394,4c8c-01_06_10284,2020-01-07 12:00:00,5.7324314
13395,4c8c-01_06_10285,2020-01-07 11:00:00,6.6971483
13396,4c8c-01_06_10285,2020-01-07 12:00:00,6.6038404
13397,4c8c-01_06_10285,2020-01-07 13:00:00,6.52601
13398,4c8c-01_06_10286,2020-01-07 12:00:00,7.7244954
13399,4c8c-01_06_10286,2020-01-07 13:00:00,7.5203986
13400,4c8c-01_06_10286,2020-01-07 14:00:00,7.336001
13401,4c8c-01_06_10287,2020-01-07 13:00:00,8.825039
13402,4c8c-01_06_10287,2020-01-07 14:00:00,8.566748
13403,4c8c-01_06_10287,2020-01-07 15:00:00,8.376652
13404,4c8c-01_06_10288,2020-01-07 14:00:00,8.602821
13405,4c8c-01_06_10288,2020-01-07 15:00:00,8.333198
13406,4c8c-01_06_10288,2020-01-07 16:00:00,8.164753
13407,4c8c-01_06_10289,2020-01-07 15:00:00,7.885589
13408,4c8c-01_06_10289,2020-01-07 16:00:00,7.700392
13409,4c8c-01_06_10289,2020-01-07 17:00:00,7.578564
13410,4c8c-01_06_10290,2020-01-07 16:00:00,7.1804137
13411,4c8c-01_06_10290,2020-01-07 17:00:00,7.0748324
13412,4c8c-01_06_10290,2020-01-07 18:00:00,7.05322
13413,4c8c-01_06_10291,2020-01-07 17:00:00,6.5174775
13414,4c8c-01_06_10291,2020-01-07 18:00:00,6.4599056
13415,4c8c-01_06_10291,2020-01-07 19:00:00,6.5002475
13416,4c8c-01_06_10292,2020-01-07 18:00:00,6.0413933
13417,4c8c-01_06_10292,2020-01-07 19:00:00,6.0307355
13418,4c8c-01_06_10292,2020-01-07 20:00:00,6.0903444
13419,4c8c-01_06_10293,2020-01-07 19:00:00,5.7705026
13420,4c8c-01_06_10293,2020-01-07 20:00:00,5.818503
13421,4c8c-01_06_10293,2020-01-07 21:00:00,5.892611
13422,4c8c-01_06_10294,2020-01-07 20:00:00,5.4690747
13423,4c8c-01_06_10294,2020-01-07 21:00:00,5.5546947
13424,4c8c-01_06_10294,2020-01-07 22:00:00,5.6690707
13425,4c8c-01_07_10295,2020-01-07 21:00:00,5.5951314
13426,4c8c-01_07_10295,2020-01-07 22:00:00,5.687631
13427,4c8c-01_07_10295,2020-01-07 23:00:00,5.824346
13428,4c8c-01_07_10296,2020-01-07 22:00:00,5.849537
13429,4c8c-01_07_10296,2020-01-07 23:00:00,5.965205
13430,4c8c-01_07_10296,2020-01-08 00:00:00,6.1210275
13431,4c8c-01_07_10297,2020-01-07 23:00:00,6.288273
13432,4c8c-01_07_10297,2020-01-08 00:00:00,6.3807516
13433,4c8c-01_07_10297,2020-01-08 01:00:00,6.472668
13434,4c8c-01_07_10298,2020-01-08 00:00:00,6.4245906
13435,4c8c-01_07_10298,2020-01-08 01:00:00,6.4467845
13436,4c8c-01_07_10298,2020-01-08 02:00:00,6.4583254
13437,4c8c-01_07_10299,2020-01-08 01:00:00,6.5726237
13438,4c8c-01_07_10299,2020-01-08 02:00:00,6.5484514
13439,4c8c-01_07_10299,2020-01-08 03:00:00,6.5277987
13440,4c8c-01_07_10300,2020-01-08 02:00:00,6.8113184
13441,4c8c-01_07_10300,2020-01-08 03:00:00,6.8399
13442,4c8c-01_07_10300,2020-01-08 04:00:00,6.854253
13443,4c8c-01_07_10301,2020-01-08 03:00:00,7.160299
